PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,SPECIES_SYMBOL_FLD,UNIQUE_SP_NBR,SPECIES_SYMBOL,GROWTH_HABIT,COVER_PCT,IS_MAINTAINED_AREA,CN,INVS_CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN
1797320,4,17,3,111,20200,1,1,LONIC,1,LONIC,,10,0.0,785694515290487,785694509290487,352769647489998,785694437290487,785694434290487,
1797320,4,17,3,111,20200,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,785694514290487,785694511290487,352769647489998,785694437290487,785694434290487,
1797328,4,17,3,111,20065,1,1,ELUM,1,ELUM,Shrub,3,0.0,785696342290487,785696333290487,352769648489998,785696272290487,785696269290487,
1796103,4,17,3,93,20014,1,1,LONIC,1,LONIC,,4,0.0,785699082290487,785699076290487,352769649489998,785699057290487,785699056290487,
1796129,4,17,3,93,20033,1,1,CIAR4,1,CIAR4,Forb;herb,3,1.0,785698444290487,785698440290487,352769650489998,785698396290487,785698391290487,
1917561,4,18,4,127,20069,1,2,LOJA,1,LOJA,Vine,1,0.0,785694632290487,785694626290487,352769655489998,785694582290487,785694579290487,
1917561,4,18,4,127,20069,1,2,LONIC,1,LONIC,,9,0.0,785694636290487,785694627290487,352769655489998,785694582290487,785694579290487,
1917561,4,18,4,127,20069,1,2,ROMU,1,ROMU,Vine; Subshrub,1,0.0,785694634290487,785694629290487,352769655489998,785694582290487,785694579290487,
1856785,1,17,3,31,23176,1,1,ACPL,1,ACPL,Tree,10,1.0,707806142126144,707806137126144,352769662489998,707806103126144,707806097126144,
1856854,1,17,3,31,23296,1,1,ULPU,1,ULPU,Tree; Shrub,1,1.0,707806677126144,707806676126144,352769664489998,707806649126144,707806643126144,
1857771,1,17,3,31,22053,1,1,ACPL,1,ACPL,Tree,25,1.0,707806201126144,707806196126144,352769673489998,707806159126144,707806153126144,
1857771,1,17,3,31,22053,1,2,ACPL,1,ACPL,Tree,10,1.0,707806204126144,707806196126144,352769673489998,707806159126144,707806154126144,
1852384,4,17,3,31,20155,1,1,ULPU,1,ULPU,Tree; Shrub,1,1.0,707806907126144,707806904126144,352769684489998,707806863126144,707806856126144,
1852460,4,17,3,31,20001,1,2,CIAR4,1,CIAR4,Forb;herb,1,0.0,707807377126144,707807373126144,352769691489998,707807353126144,707807350126144,
1852511,4,17,3,31,20152,1,3,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,707806441126144,707806437126144,352769698489998,707806407126144,707806403126144,
1796319,4,17,3,97,20026,1,1,LONIC,1,LONIC,Shrub;Vine,1,1.0,707807238126144,707807236126144,352769701489998,707807182126144,707807178126144,
1795830,4,17,3,89,20069,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,707806482126144,707806480126144,352769710489998,707806465126144,707806463126144,
1837523,4,17,3,197,20124,1,2,BEVU,1,BEVU,Shrub,1,1.0,707806588126144,707806585126144,352769714489998,707806501126144,707806494126144,
1915979,4,18,4,89,29990,1,1,FRAL4,1,FRAL4,Tree; Shrub,2,0.0,707807062126144,707807049126144,352769717489998,707806982126144,707806980126144,
1854642,1,17,3,31,23241,1,1,ALPE4,1,ALPE4,Forb;herb,1,1.0,491757920126144,491757915126144,352769721489998,491757893126144,491757891126144,
1854642,1,17,3,31,23241,1,1,HEHE,1,HEHE,Vine,1,1.0,491757924126144,491757917126144,352769721489998,491757893126144,491757891126144,
1854642,1,17,3,31,23241,1,2,CIAR4,1,CIAR4,Forb;herb,0,,491757923126144,491757916126144,352769721489998,491757893126144,491757892126144,
1852387,4,17,3,31,20101,1,1,ACPL,1,ACPL,Tree,5,1.0,491758249126144,491758248126144,352769731489998,491758221126144,491758218126144,
1852387,4,17,3,31,20101,1,2,ACPL,1,ACPL,Tree,1,1.0,491758250126144,491758248126144,352769731489998,491758221126144,491758219126144,
1857762,1,17,3,31,22008,1,1,CESTM,1,CESTM,Forb;herb,2,1.0,491758416126144,491758414126144,352769738489998,491758401126144,491758400126144,
1857725,1,17,3,31,21964,1,1,ULPU,1,ULPU,Tree; Shrub,1,0.0,491758698126144,491758696126144,352769747489998,491758683126144,491758682126144,
1857910,1,17,3,31,22179,1,1,RHCA3,1,RHCA3,Tree; Shrub,0,,491758769126144,491758765126144,352769749489998,491758740126144,491758737126144,
1856903,1,17,3,31,23301,1,2,LIVU,1,LIVU,Shrub,2,1.0,491758839126144,491758837126144,352769752489998,491758823126144,491758822126144,
1852357,4,17,3,31,20116,1,1,BETH,1,BETH,Shrub,65,0.0,491759128126144,491759123126144,352769758489998,491759035126144,491759034126144,
1852425,4,17,3,31,20183,1,1,CIVU,1,CIVU,Forb;herb,1,0.0,491759154126144,491759152126144,352769759489998,491759138126144,491759137126144,
1852405,4,17,3,31,20061,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,491759205126144,491759204126144,352769761489998,491759187126144,491759186126144,
1796313,4,17,3,97,20021,1,1,ROMU,1,ROMU,Vine; Subshrub,1,0.0,491759298126144,491759293126144,352769765489998,491759267126144,491759266126144,
1852370,5,17,3,31,20112,1,1,ALPE4,1,ALPE4,Forb;herb,1,1.0,491759362126144,491759360126144,352769766489998,491759306126144,491759305126144,
1796301,4,17,3,97,20087,1,1,ACPL,1,ACPL,Tree,1,0.0,491759471126144,491759466126144,352769767489998,491759370126144,491759369126144,
1796301,4,17,3,97,20087,1,1,VIOP,1,VIOP,Tree; Shrub,4,0.0,491759475126144,491759470126144,352769767489998,491759370126144,491759369126144,
1837445,4,17,3,197,20088,1,1,RHCA3,1,RHCA3,Tree; Shrub,15,0.0,491757236126144,491757232126144,352769774489998,491757119126144,491757118126144,
1796348,4,17,3,97,20201,1,1,ULPU,1,ULPU,Tree; Shrub,0,,491757289126144,491757284126144,352769776489998,491757266126144,491757264126144,
1915950,4,18,4,89,20056,1,2,LONIC,1,LONIC,Shrub;Vine,3,0.0,528824585126144,528824580126144,352769791489998,528824550126144,528824548126144,
1852336,4,17,3,31,20201,1,1,ALPE4,1,ALPE4,Forb;herb,1,0.0,491757679126144,491757674126144,352769795489998,491757663126144,491757662126144,
1852336,4,17,3,31,20201,1,1,CESTM,1,CESTM,Forb;herb,1,0.0,491757680126144,491757675126144,352769795489998,491757663126144,491757662126144,
1857695,1,17,3,31,21833,1,1,ACPL,1,ACPL,Tree,0,,487678506489998,478150564489998,352769802489998,478150536489998,478150534489998,
1857694,1,17,3,31,21834,1,2,ACPL,1,ACPL,Tree,0,,487678513489998,478150597489998,352769803489998,478150579489998,478150577489998,
1852330,4,17,3,31,20109,1,1,ACPL,1,ACPL,Tree,1,1.0,487678522489998,478150935489998,352769815489998,478150918489998,478150917489998,
1852330,4,17,3,31,20109,1,1,HEHE,1,HEHE,Vine,2,1.0,487678523489998,478150936489998,352769815489998,478150918489998,478150917489998,
1857880,1,17,3,31,22128,1,1,ELAN,1,ELAN,Tree; Shrub,3,0.0,487678528489998,478150968489998,352769816489998,478150945489998,478150943489998,
1857880,1,17,3,31,22128,1,2,RHCA3,1,RHCA3,Tree; Shrub,2,0.0,487678653489998,478150970489998,352769816489998,478150945489998,478150944489998,
1856933,2,17,3,31,23379,1,1,LONIC,1,LONIC,,1,1.0,942083985290487,942083983290487,559740539126144,942083953290487,942083947290487,352769826489998.0
1856933,2,17,3,31,23379,1,2,LONIC,1,LONIC,,0,,942083988290487,942083983290487,559740539126144,942083953290487,942083948290487,352769826489998.0
1857896,2,17,3,31,22193,1,2,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,942084521290487,942084518290487,559740561126144,942084482290487,942084478290487,352769820489998.0
1857067,2,17,3,31,23488,1,1,ULPU,1,ULPU,Tree; Shrub,1,1.0,942083282290487,942083280290487,559740571126144,942083233290487,942083224290487,352769812489998.0
1857748,2,17,3,31,22022,1,1,CEOR7,1,CEOR7,Vine,1,0.0,942084074290487,942084070290487,559740581126144,942084035290487,942084029290487,352769818489998.0
1857748,2,17,3,31,22022,1,2,CYLO11,1,CYLO11,Vine; Forb;herb,1,1.0,942084076290487,942084071290487,559740581126144,942084035290487,942084030290487,352769818489998.0
1857710,2,17,3,31,21939,1,1,ULPU,1,ULPU,Tree; Shrub,4,1.0,942231259290487,942231256290487,781816990290487,942231226290487,942231225290487,352769739489998.0
1857762,2,17,3,31,22008,1,1,CYLO11,1,CYLO11,Vine; Forb;herb,1,1.0,942230922290487,942230921290487,781816993290487,942230901290487,942230899290487,352769738489998.0
1857797,2,17,3,31,22027,1,2,ULPU,1,ULPU,Tree; Shrub,2,0.0,942231307290487,942231304290487,781816999290487,942231274290487,942231269290487,352769736489998.0
1856828,2,17,3,31,23268,1,1,CIVU,1,CIVU,Forb;herb,1,1.0,942230869290487,942230867290487,781817040290487,942230815290487,942230812290487,352769726489998.0
1856828,2,17,3,31,23268,1,1,FRAL4,1,FRAL4,Tree; Shrub,1,1.0,942230870290487,942230868290487,781817040290487,942230815290487,942230812290487,352769726489998.0
1857070,2,17,3,31,23539,1,1,AIAL,1,AIAL,Tree,5,1.0,1287853612290487,1287853611290487,992948022290487,1287853596290487,1287853588290487,352769677489998.0
1854876,2,17,3,31,22214,1,1,ULPU,1,ULPU,Tree; Shrub,7,1.0,1287852734290487,1287852732290487,992948025290487,1287852711290487,1287852702290487,352769679489998.0
