EVALID,EVAL_NAME,REPORT_YEAR,POPULATION_NAME,POPULATION_STRUCTURE_VERSION,POPULATION_ACRES,POPULATION_POINT_COUNT,POPULATION_PLOT_COUNT,ESTN_UNIT_NAME,ESTN_UNIT_ACRES,ESTN_UNIT_POINT_COUNT,ESTN_UNIT_PLOT_COUNT,STRATUM_NAME,STRATUM_LABEL,STRATUM_ACRES,STRATUM_POINT_COUNT,STRATUM_PLOT_COUNT,EXPNS,STRATUM_WEIGHT,STRATUM_SOURCE,STRATUM_SUBPLOT_ADJ_FACTOR,STRATUM_MICROPLOT_ADJ_FACTOR,EVAL_DESCRIPTION,STRATUM_DESCRIPTION,PE_CN,PSS_CN,PEU_CN,PSTREL_CN,PS_CN,CN,EVAL_GRP_ID,EVAL_GRP_NAME,EVAL_GRP_LABEL,PEG_CN
SanDiegoCA2018Invs,"San Diego, CA 2018 Invasive Species Estimates",2018,"San Diego, CA Urban Area",1.0,169844.2364115,763707,186,"San Diego, CA Urban Area:City of San Diego, CA",169844.2364115,763707,186,D,Dev-Med,68451.247944,307792,75,912.68330592,0.40302367269122846,NLCD 2011,1.0609153299476135,1.0696197134337975,"Evaluation used to produce current estimates of invasive species population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Medium Intensity",759240834290487,759239335290487,759241387290487,440614649489998,530733658126144,1299960907290487,,,,
SanDiegoCA2018Invs,"San Diego, CA 2018 Invasive Species Estimates",2018,"San Diego, CA Urban Area",1.0,169844.2364115,763707,186,"San Diego, CA Urban Area:City of San Diego, CA",169844.2364115,763707,186,B,Dev-Open,20960.236836,94248,29,722.7667874482759,0.1234085847059147,NLCD 2011,1.0,1.0,"Evaluation used to produce current estimates of invasive species population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Open Space",759240834290487,759239335290487,759241387290487,440614649489998,530733656126144,1299960847290487,,,,
SanDiegoCA2018Invs,"San Diego, CA 2018 Invasive Species Estimates",2018,"San Diego, CA Urban Area",1.0,169844.2364115,763707,186,"San Diego, CA Urban Area:City of San Diego, CA",169844.2364115,763707,186,E,Dev-High,20756.968263,93334,29,715.7575263103448,0.12221179064746035,NLCD 2011,1.0432046617068853,1.0314842869224998,"Evaluation used to produce current estimates of invasive species population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, High Intensity",759240834290487,759239335290487,759241387290487,440614649489998,530733659126144,1299960985290487,,,,
SanDiegoCA2019All,"San Diego, CA 2019 All Area",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,201,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,201,B,Dev-Open,20586.585834,92566,28,735.2352083571428,0.12119950402553718,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Open Space",925134753290487,925134565290487,925136539290487,440614649489998,930508698290487,965534802290487,,,,
SanDiegoCA2019All,"San Diego, CA 2019 All Area",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,201,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,201,F,Herb/Crop,7920.517986,35614,13,609.2706143076923,0.04663050295319535,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.",Grassland/Herbaceous; Pasture/Hay; Cultivated Crops; Emergent Herbaceous Wetlands,925134753290487,925134565290487,925136539290487,440614649489998,930508703290487,965534660290487,,,,
SanDiegoCA2019All,"San Diego, CA 2019 All Area",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,201,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,201,D,Dev-Med,63441.983538,285262,73,869.0682676438356,0.37350228936469965,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Medium Intensity",925134753290487,925134565290487,925136539290487,440614649489998,930508700290487,965534676290487,,,,
SanDiegoCA2019All,"San Diego, CA 2019 All Area",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,201,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,201,C,Dev-Low,27230.311161,122439,27,1008.530043,0.1603131395262056,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Low Intensity",925134753290487,925134565290487,925136539290487,440614649489998,930508699290487,965534752290487,,,,
SanDiegoCA2019All,"San Diego, CA 2019 All Area",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,201,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,201,G,Forest/Shrub,20732.03478,93220,17,1219.531457647059,0.1220558062923814,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.",Evergreen Forest; Mixed Forest; Shrub/Scrub; Woody Wetlands,925134753290487,925134565290487,925136539290487,440614649489998,930508702290487,965534782290487,,,,
SanDiegoCA2019All,"San Diego, CA 2019 All Area",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,201,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,201,A,Water/Barren,8177.833629,36771,7,1168.261947,0.048145398553713324,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.",Open Water; Barren Land; Unclassified,925134753290487,925134565290487,925136539290487,440614649489998,930508697290487,965534833290487,,,,
SanDiegoCA2019All,"San Diego, CA 2019 All Area",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,201,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,201,E,Dev-High,21767.746923,97877,36,604.65963675,0.12815335928426747,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, High Intensity",925134753290487,925134565290487,925136539290487,440614649489998,930508701290487,965534843290487,,,,
SanDiegoCA2019Curr,"San Diego, CA 2019 Current Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,189,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,189,C,Dev-Low,27230.311161,122439,27,1008.530043,0.1603131395262056,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Low Intensity",925134754290487,925134566290487,925136540290487,440614649489998,930508699290487,1299961413290487,,,,
SanDiegoCA2019Curr,"San Diego, CA 2019 Current Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,189,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,189,E,Dev-High,21767.746923,97877,35,621.9356263714286,0.12815335928426747,NLCD 2016,1.0355349581266255,1.0259469370254877,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, High Intensity",925134754290487,925134566290487,925136540290487,440614649489998,930508701290487,1299961515290487,,,,
SanDiegoCA2019Curr,"San Diego, CA 2019 Current Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,189,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,189,A,Water/Barren,8177.833629,36771,6,1362.9722715,0.048145398553713324,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.",Open Water; Barren Land; Unclassified,925134754290487,925134566290487,925136540290487,440614649489998,930508697290487,1299961378290487,,,,
SanDiegoCA2019Curr,"San Diego, CA 2019 Current Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,189,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,189,B,Dev-Open,20586.585834,92566,23,895.0689493043478,0.12119950402553718,NLCD 2016,1.029677582374364,1.0404578877781423,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Open Space",925134754290487,925134566290487,925136540290487,440614649489998,930508698290487,1299961387290487,,,,
SanDiegoCA2019Curr,"San Diego, CA 2019 Current Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,189,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,189,F,Herb/Crop,7920.517986,35614,13,609.2706143076923,0.04663050295319535,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.",Grassland/Herbaceous; Pasture/Hay; Cultivated Crops; Emergent Herbaceous Wetlands,925134754290487,925134566290487,925136540290487,440614649489998,930508703290487,1299961572290487,,,,
SanDiegoCA2019Curr,"San Diego, CA 2019 Current Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,189,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,189,D,Dev-Med,63441.983538,285262,69,919.4490367826087,0.37350228936469965,NLCD 2016,1.0729102372353545,1.0837355992987556,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Medium Intensity",925134754290487,925134566290487,925136540290487,440614649489998,930508700290487,1299961443290487,,,,
SanDiegoCA2019Curr,"San Diego, CA 2019 Current Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,189,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,189,G,Forest/Shrub,20732.03478,93220,16,1295.75217375,0.1220558062923814,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.",Evergreen Forest; Mixed Forest; Shrub/Scrub; Woody Wetlands,925134754290487,925134566290487,925136540290487,440614649489998,930508702290487,1299961553290487,,,,
SanDiegoCA2019FS,"San Diego, CA 2019 Fully Sampled Curr Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,173,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,173,F,Herb/Crop,7920.517986,35614,13,609.2706143076923,0.04663050295319535,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.",Grassland/Herbaceous; Pasture/Hay; Cultivated Crops; Emergent Herbaceous Wetlands,925134755290487,925134567290487,925136541290487,440614649489998,930508703290487,965535272290487,,,,
SanDiegoCA2019FS,"San Diego, CA 2019 Fully Sampled Curr Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,173,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,173,B,Dev-Open,20586.585834,92566,22,935.7539015454546,0.12119950402553718,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Open Space",925134755290487,925134567290487,925136541290487,440614649489998,930508698290487,965535094290487,,,,
SanDiegoCA2019FS,"San Diego, CA 2019 Fully Sampled Curr Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,173,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,173,E,Dev-High,21767.746923,97877,32,680.24209134375,0.12815335928426747,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, High Intensity",925134755290487,925134567290487,925136541290487,440614649489998,930508701290487,965535119290487,,,,
SanDiegoCA2019FS,"San Diego, CA 2019 Fully Sampled Curr Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,173,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,173,C,Dev-Low,27230.311161,122439,27,1008.530043,0.1603131395262056,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.","Developed, Low Intensity",925134755290487,925134567290487,925136541290487,440614649489998,930508699290487,965535154290487,,,,
SanDiegoCA2019FS,"San Diego, CA 2019 Fully Sampled Curr Estimates",2019,"San Diego, CA Urban Area",1.0,169857.013851,763749,173,"San Diego, CA Urban Area:City of San Diego, CA",169857.013851,763749,173,G,Forest/Shrub,20732.03478,93220,16,1295.75217375,0.1220558062923814,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of San Diego, CA. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places and Urban Areas spatial layers.",Evergreen Forest; Mixed Forest; Shrub/Scrub; Woody Wetlands,925134755290487,925134567290487,925136541290487,440614649489998,930508702290487,965535193290487,,,,
